legacy_id,season,zone,date,game_week,venue,home_team_name,away_team_name,home_score,away_score,played,active,description
840,2023,,17/09/2023 08:00,21,City Park,Kenyatta University,University of Eldoret,1,2,1,Y,
841,2023,,17/09/2023 10:00,21,City Park,Kisumu Youngstars,Daikyo Heroes Hockey Club,2,3,1,Y,
842,2023,,17/09/2023 12:00,21,City Park,Parkroad Badgers,Mvita XI,2,3,1,Y,
843,2023,,23/09/2023 14:00,22,UoE,University of Eldoret,Wazalendo Masters,5,0,1,Y,
844,2023,,23/09/2023 15:00,22,Mombasa Sports Club,Mombasa Sports Club,Kenyatta University,3,1,1,Y,
845,2023,,23/09/2023 15:00,22,Kisumu,Kisumu Youngstars,JKUAT,NULL,NULL,0,N,
846,2023,,24/09/2023 09:00,22,City Park,Multimedia University,Parklands Sports Club,2,2,1,Y,
847,2023,,24/09/2023 10:00,22,UoE,University of Eldoret,JKUAT,5,0,1,Y,
848,2023,,24/09/2023 10:00,22,Aryans Ground,Daikyo Heroes Hockey Club,Kenyatta University,2,1,1,Y,
849,2023,,30/09/2023 16:00,23,City Park,Mombasa Sports Club,University of Eldoret,1,2,1,Y,
850,2023,,30/09/2023 18:00,23,City Park,Nakuru,Daikyo Heroes Hockey Club,0,2,1,Y,
851,2023,,01/10/2023 08:00,23,City Park,University of Eldoret,Daikyo Heroes Hockey Club,1,1,1,Y,
852,2023,,01/10/2023 14:00,23,City Park,Mombasa Sports Club,Nakuru,0,1,1,Y,
853,2023,,01/10/2023 16:00,23,City Park,Wazalendo Masters,Multimedia University,1,1,1,Y,
